model,image_id,delta
Claude Sonnet 4,google_gsv_019829,0.050358117
Claude Sonnet 4,google_gsv_019832,0.09903329
Claude Sonnet 4,google_gsv_019835,0.06738211
Claude Sonnet 4,google_gsv_019848,0.26694295
Claude Sonnet 4,google_gsv_019855,0.1377083
Claude Sonnet 4,google_gsv_019860,-0.05832383
Claude Sonnet 4,google_gsv_019884,0.06655943
Claude Sonnet 4,google_gsv_019900,0.091516875
Claude Sonnet 4,google_gsv_019907,0.05733788
Claude Sonnet 4,google_gsv_019919,0.18547615
Claude Sonnet 4,google_gsv_019920,-0.0080690235
Claude Sonnet 4,google_gsv_019952,0.088628784
Claude Sonnet 4,google_gsv_019953,0.008756973
Claude Sonnet 4,google_gsv_019958,0.0014880598
Claude Sonnet 4,google_gsv_019964,0.05806891
Claude Sonnet 4,google_gsv_019971,0.045187637
Claude Sonnet 4,google_gsv_019990,0.057245154
Claude Sonnet 4,google_gsv_019991,0.050595745
Claude Sonnet 4,google_gsv_019992,0.022973225
Claude Sonnet 4,google_gsv_020005,0.08512926
Claude Sonnet 4,google_gsv_020012,0.05439969
Claude Sonnet 4,google_gsv_020015,-0.0012639612
Claude Sonnet 4,google_gsv_020042,0.028805614
Claude Sonnet 4,google_gsv_020046,0.077497505
Claude Sonnet 4,google_gsv_020055,0.048500896
Claude Sonnet 4,google_gsv_020057,0.09624603
Claude Sonnet 4,google_gsv_020058,-0.0013782457
Claude Sonnet 4,google_gsv_020066,0.11002309
Claude Sonnet 4,google_gsv_020068,0.031713918
Claude Sonnet 4,google_gsv_020069,-0.023056895
Claude Sonnet 4,google_gsv_020097,-0.0028899983
Claude Sonnet 4,google_gsv_020098,0.0595071
Claude Sonnet 4,google_gsv_020116,0.112541854
Claude Sonnet 4,google_gsv_020121,-0.029594533
Claude Sonnet 4,google_gsv_020123,0.10844557
Claude Sonnet 4,google_gsv_020143,0.0096921325
Claude Sonnet 4,google_gsv_020149,0.06474097
Claude Sonnet 4,google_gsv_020159,0.083530545
Claude Sonnet 4,google_gsv_020174,0.04459071
Claude Sonnet 4,google_gsv_020181,0.14565173
Claude Sonnet 4,google_gsv_020190,0.02791638
Claude Sonnet 4,google_gsv_020210,-0.049890667
Claude Sonnet 4,google_gsv_020211,0.072578415
Claude Sonnet 4,google_gsv_020214,0.06380127
Claude Sonnet 4,google_gsv_020236,0.1251041
Claude Sonnet 4,google_gsv_020248,0.16639812
Claude Sonnet 4,google_gsv_020277,0.035801277
Claude Sonnet 4,google_gsv_020281,-0.0048101544
Claude Sonnet 4,google_gsv_020297,0.1335522
Claude Sonnet 4,google_gsv_020299,0.056319535
Claude Sonnet 4,google_gsv_020308,-0.045009837
Claude Sonnet 4,google_gsv_020316,0.10850584
Claude Sonnet 4,google_gsv_020341,0.105560794
Claude Sonnet 4,google_gsv_020342,0.0803021
Claude Sonnet 4,google_gsv_020348,0.19803602
Claude Sonnet 4,google_gsv_020358,0.15941022
Claude Sonnet 4,google_gsv_020367,-0.06635718
Claude Sonnet 4,google_gsv_020376,0.045409802
Claude Sonnet 4,google_gsv_020382,0.06926665
Claude Sonnet 4,google_gsv_020426,0.15104555
Claude Sonnet 4,google_gsv_020430,0.21180502
Claude Sonnet 4,google_gsv_020449,-0.017167427
Claude Sonnet 4,google_gsv_020456,-0.15240937
Claude Sonnet 4,google_gsv_020457,0.06915355
Claude Sonnet 4,google_gsv_020459,0.1742301
Claude Sonnet 4,google_gsv_020465,0.059575483
Claude Sonnet 4,google_gsv_020508,-0.0068669915
Claude Sonnet 4,google_gsv_020509,0.10459639
Claude Sonnet 4,google_gsv_020526,0.1188184
Claude Sonnet 4,google_gsv_020541,0.11804988
Claude Sonnet 4,google_gsv_020545,0.08830488
Claude Sonnet 4,google_gsv_020550,0.18363038
Claude Sonnet 4,google_gsv_020558,0.04225163
Claude Sonnet 4,google_gsv_020575,0.07451777
Claude Sonnet 4,google_gsv_020582,0.070785046
Claude Sonnet 4,google_gsv_020594,0.11237566
Claude Sonnet 4,google_gsv_020595,0.08294428
Claude Sonnet 4,google_gsv_020604,0.048518002
Claude Sonnet 4,google_gsv_020608,0.042780563
Claude Sonnet 4,google_gsv_020612,-0.008432329
Claude Sonnet 4,google_gsv_020615,0.0011961684
Claude Sonnet 4,google_gsv_020618,0.16970213
Claude Sonnet 4,google_gsv_020632,0.1277355
Claude Sonnet 4,google_gsv_020652,0.028013758
Claude Sonnet 4,google_gsv_020695,0.06298524
Claude Sonnet 4,google_gsv_020702,0.08475901
Claude Sonnet 4,google_gsv_020708,0.13184571
Claude Sonnet 4,google_gsv_020752,0.05701588
Claude Sonnet 4,google_gsv_020757,0.15681247
Claude Sonnet 4,google_gsv_020765,0.050004557
Claude Sonnet 4,google_gsv_020774,0.0966268
Claude Sonnet 4,google_gsv_020775,0.10752241
Claude Sonnet 4,google_gsv_020781,0.04558766
Claude Sonnet 4,google_gsv_020784,0.16572471
Claude Sonnet 4,google_gsv_020790,0.13635072
Claude Sonnet 4,google_gsv_020807,0.050926715
Claude Sonnet 4,google_gsv_020816,0.14456996
Claude Sonnet 4,google_gsv_020817,0.18738517
Claude Sonnet 4,google_gsv_020819,0.15008165
Claude Sonnet 4,google_gsv_020824,0.0260228
Claude Sonnet 4,google_gsv_020828,0.05673159
Claude Sonnet 4,google_gsv_020838,0.105123766
Claude Sonnet 4,google_gsv_020839,0.09149915
Claude Sonnet 4,google_gsv_020846,-0.0033490732
Claude Sonnet 4,google_gsv_020848,0.07207556
Claude Sonnet 4,google_gsv_020850,0.029097408
Claude Sonnet 4,google_gsv_020863,0.008794889
Claude Sonnet 4,google_gsv_020868,0.04380679
Claude Sonnet 4,google_gsv_020874,0.022943035
Claude Sonnet 4,google_gsv_020890,0.08461333
Claude Sonnet 4,google_gsv_020892,0.033590928
Claude Sonnet 4,google_gsv_020899,0.02801884
Claude Sonnet 4,google_gsv_020908,0.16296569
Claude Sonnet 4,google_gsv_020910,-0.004091844
Claude Sonnet 4,google_gsv_020937,0.10877654
Claude Sonnet 4,google_gsv_020941,0.035406485
Claude Sonnet 4,google_gsv_020942,0.11365926
Claude Sonnet 4,google_gsv_020953,-0.008099392
Claude Sonnet 4,google_gsv_020960,-0.036665037
Claude Sonnet 4,google_gsv_020961,0.017707244
Claude Sonnet 4,google_gsv_020967,0.00979653
Claude Sonnet 4,google_gsv_020978,0.122645974
Claude Sonnet 4,google_gsv_020979,0.052382365
Claude Sonnet 4,google_gsv_020994,0.12625518
Claude Sonnet 4,google_gsv_021013,0.12598914
Claude Sonnet 4,google_gsv_021025,-0.010789663
Claude Sonnet 4,google_gsv_021028,0.09392736
Claude Sonnet 4,google_gsv_021030,0.058602154
Claude Sonnet 4,google_gsv_021031,-0.009948008
Claude Sonnet 4,google_gsv_021034,0.033009052
Claude Sonnet 4,google_gsv_021056,0.07310463
Claude Sonnet 4,google_gsv_021068,0.0816549
Claude Sonnet 4,google_gsv_021069,0.039181262
Claude Sonnet 4,google_gsv_021073,0.061476305
Claude Sonnet 4,google_gsv_021091,0.26410568
Claude Sonnet 4,google_gsv_021113,0.07589534
Claude Sonnet 4,google_gsv_021114,0.04131651
Claude Sonnet 4,google_gsv_021126,0.059713274
Claude Sonnet 4,google_gsv_021127,0.17972994
Claude Sonnet 4,google_gsv_021131,0.11777955
Claude Sonnet 4,google_gsv_021150,0.12766764
Claude Sonnet 4,google_gsv_021153,0.16873871
Claude Sonnet 4,google_gsv_021166,0.07858859
Claude Sonnet 4,google_gsv_021168,-0.026719332
Claude Sonnet 4,google_gsv_021178,0.07354207
Claude Sonnet 4,google_gsv_021200,0.11798877
Claude Sonnet 4,google_gsv_021208,0.14644435
Claude Sonnet 4,google_gsv_021222,0.07384482
Claude Sonnet 4,google_gsv_021223,0.042596593
Claude Sonnet 4,google_gsv_021234,0.15149058
Claude Sonnet 4,google_gsv_021238,0.084941395
Claude Sonnet 4,google_gsv_021243,0.12341152
Claude Sonnet 4,google_gsv_021251,0.10438713
Claude Sonnet 4,google_gsv_021257,0.007858276
Claude Sonnet 4,google_gsv_021258,0.06333119
Claude Sonnet 4,google_gsv_021262,0.09000324
Claude Sonnet 4,google_gsv_021266,0.21456307
Claude Sonnet 4,google_gsv_021285,0.18004137
Claude Sonnet 4,google_gsv_021292,0.099129155
Claude Sonnet 4,google_gsv_021305,0.06130363
Claude Sonnet 4,google_gsv_021312,0.059140883
Claude Sonnet 4,google_gsv_021333,0.08537052
Claude Sonnet 4,google_gsv_021349,0.067064926
Claude Sonnet 4,google_gsv_021373,0.0012804866
Claude Sonnet 4,google_gsv_021407,0.15288395
Claude Sonnet 4,google_gsv_021411,0.23027003
Claude Sonnet 4,google_gsv_021428,0.08830744
Claude Sonnet 4,google_gsv_021431,0.068633884
Claude Sonnet 4,google_gsv_021461,0.05625306
Claude Sonnet 4,google_gsv_021466,-0.01680398
Claude Sonnet 4,google_gsv_021484,0.04432887
Claude Sonnet 4,google_gsv_021485,0.08168483
Claude Sonnet 4,google_gsv_021491,-0.055977225
Claude Sonnet 4,google_gsv_021521,0.06799406
Claude Sonnet 4,google_gsv_021522,0.07041697
Claude Sonnet 4,google_gsv_021544,0.18646526
Claude Sonnet 4,google_gsv_021547,0.12299994
Claude Sonnet 4,google_gsv_021551,0.11887219
Claude Sonnet 4,google_gsv_021593,0.06916706
Claude Sonnet 4,google_gsv_021600,0.038505882
Claude Sonnet 4,google_gsv_021607,0.03745058
Claude Sonnet 4,google_gsv_021624,0.13232097
Claude Sonnet 4,google_gsv_021631,-0.020371094
Claude Sonnet 4,google_gsv_021633,-0.005939916
Claude Sonnet 4,google_gsv_021664,0.014294907
Claude Sonnet 4,google_gsv_021665,0.12088734
Claude Sonnet 4,google_gsv_021672,0.17676863
Claude Sonnet 4,google_gsv_021679,0.120902464
Claude Sonnet 4,google_gsv_021680,-0.024901688
Claude Sonnet 4,google_gsv_021689,-0.0038520694
Claude Sonnet 4,google_gsv_021705,0.07686597
Claude Sonnet 4,google_gsv_021718,0.0074341
Claude Sonnet 4,google_gsv_021730,0.06727205
Claude Sonnet 4,google_gsv_021733,0.059537247
Claude Sonnet 4,google_gsv_021740,0.051368862
Claude Sonnet 4,google_gsv_021745,0.13087864
Claude Sonnet 4,google_gsv_021747,0.18347129
Claude Sonnet 4,google_gsv_021749,0.096799016
Claude Sonnet 4,google_gsv_021751,0.014508307
Claude Sonnet 4,google_gsv_021769,0.117137834
Claude Sonnet 4,google_gsv_021772,-0.044410348
Claude Sonnet 4,google_gsv_021779,-0.06337157
Claude Sonnet 4,google_gsv_021780,0.04714866
Claude Sonnet 4,google_gsv_021791,0.12187269
Claude Sonnet 4,google_gsv_021792,0.09267653
Claude Sonnet 4,google_gsv_021800,-0.010002136
Claude Sonnet 4,google_gsv_021805,0.072407156
Claude Sonnet 4,google_gsv_021806,0.08707602
Claude Sonnet 4,google_gsv_021809,-0.032629907
Claude Sonnet 4,google_gsv_021815,0.03392704
Claude Sonnet 4,google_gsv_021819,0.121582806
Claude Sonnet 4,google_gsv_021823,0.13044581
Claude Sonnet 4,google_gsv_021841,0.083689034
Claude Sonnet 4,google_gsv_021853,-0.09996282
Claude Sonnet 4,google_gsv_021855,0.059660554
Claude Sonnet 4,google_gsv_021857,0.077079825
Claude Sonnet 4,google_gsv_021860,0.1608643
Claude Sonnet 4,google_gsv_021869,0.09174329
Claude Sonnet 4,google_gsv_021881,0.11174494
Claude Sonnet 4,google_gsv_021895,-0.008081466
Claude Sonnet 4,google_gsv_021906,0.119985625
Claude Sonnet 4,google_gsv_021907,0.08313878
Claude Sonnet 4,google_gsv_021917,0.049360767
Claude Sonnet 4,google_gsv_021925,0.21279651
Claude Sonnet 4,google_gsv_021932,0.19720843
Claude Sonnet 4,google_gsv_021965,0.07411051
Claude Sonnet 4,google_gsv_021967,0.08530867
Claude Sonnet 4,google_gsv_021973,0.04234743
Claude Sonnet 4,google_gsv_021979,0.02647926
Claude Sonnet 4,google_gsv_021981,0.09953347
Claude Sonnet 4,google_gsv_021989,0.028744802
Claude Sonnet 4,google_gsv_021997,0.06406673
Claude Sonnet 4,google_gsv_022018,0.023153484
Claude Sonnet 4,google_gsv_022034,0.124408245
Claude Sonnet 4,google_gsv_022044,0.054966986
Claude Sonnet 4,google_gsv_022049,0.058353655
Claude Sonnet 4,google_gsv_022054,0.107949615
Claude Sonnet 4,google_gsv_022067,-0.03896138
Claude Sonnet 4,google_gsv_022077,0.022206828
Claude Sonnet 4,google_gsv_022078,0.08702768
Claude Sonnet 4,google_gsv_022084,-0.0037511885
Claude Sonnet 4,google_gsv_022087,0.10011366
Claude Sonnet 4,google_gsv_022109,0.15728445
Claude Sonnet 4,google_gsv_022119,0.10013437
Claude Sonnet 4,google_gsv_022126,0.01393979
Claude Sonnet 4,google_gsv_022139,0.054918617
Claude Sonnet 4,google_gsv_022148,0.03902273
Claude Sonnet 4,google_gsv_022160,0.08438246
Claude Sonnet 4,google_gsv_022161,0.028912306
Claude Sonnet 4,google_gsv_022164,0.09205276
Claude Sonnet 4,google_gsv_022166,0.043360084
Claude Sonnet 4,google_gsv_022171,0.10105252
Claude Sonnet 4,google_gsv_022189,0.058913544
Claude Sonnet 4,google_gsv_022193,0.052995086
Claude Sonnet 4,google_gsv_022201,0.0058293045
Claude Sonnet 4,google_gsv_022205,0.14910635
Claude Sonnet 4,google_gsv_022214,0.09026665
Claude Sonnet 4,google_gsv_022228,0.07170959
Claude Sonnet 4,google_gsv_022235,0.020256266
Claude Sonnet 4,google_gsv_022253,0.019654319
Claude Sonnet 4,google_gsv_022273,0.05143103
Claude Sonnet 4,google_gsv_022276,0.013722658
Claude Sonnet 4,google_gsv_022278,0.07587023
Claude Sonnet 4,google_gsv_022289,0.13246056
Claude Sonnet 4,google_gsv_022291,0.06174913
Claude Sonnet 4,google_gsv_022304,0.065094545
Claude Sonnet 4,google_gsv_022322,0.094765216
Claude Sonnet 4,google_gsv_022330,0.056870244
Claude Sonnet 4,google_gsv_022345,0.06389089
Claude Sonnet 4,google_gsv_022350,0.09305457
Claude Sonnet 4,google_gsv_022353,0.022569224
Claude Sonnet 4,google_gsv_022377,0.05269727
Claude Sonnet 4,google_gsv_022380,-0.005660504
Claude Sonnet 4,google_gsv_022395,0.029989213
Claude Sonnet 4,google_gsv_022403,0.078361586
Claude Sonnet 4,google_gsv_022416,0.052930437
Claude Sonnet 4,google_gsv_022428,0.1763092
Claude Sonnet 4,google_gsv_022433,-0.020309463
Claude Sonnet 4,google_gsv_022436,0.0596833
Claude Sonnet 4,google_gsv_022439,0.046416506
Claude Sonnet 4,google_gsv_022441,0.01605326
Claude Sonnet 4,google_gsv_022452,0.10441463
Claude Sonnet 4,google_gsv_022468,-0.012152098
Claude Sonnet 4,google_gsv_022498,-0.0244807
Claude Sonnet 4,google_gsv_022500,0.0862153
Claude Sonnet 4,google_gsv_022519,-0.015965864
Claude Sonnet 4,google_gsv_022533,-0.00637275
Claude Sonnet 4,google_gsv_022534,0.1322101
Claude Sonnet 4,google_gsv_022544,0.13267043
Claude Sonnet 4,google_gsv_022549,0.044926673
Claude Sonnet 4,google_gsv_022554,-0.023449704
Claude Sonnet 4,google_gsv_022561,0.15166312
Claude Sonnet 4,google_gsv_022565,0.081917495
Claude Sonnet 4,google_gsv_022571,0.013152316
Claude Sonnet 4,google_gsv_022575,0.17493089
Claude Sonnet 4,google_gsv_022588,0.08884293
Claude Sonnet 4,google_gsv_022599,0.03627933
Claude Sonnet 4,google_gsv_022615,0.15402779
Claude Sonnet 4,google_gsv_022623,0.14972223
Claude Sonnet 4,google_gsv_022627,0.063697785
Claude Sonnet 4,google_gsv_022628,0.169965
Claude Sonnet 4,google_gsv_022665,0.10886675
Claude Sonnet 4,google_gsv_022668,0.08067493
Claude Sonnet 4,google_gsv_022670,0.02392599
Claude Sonnet 4,google_gsv_022681,0.025997847
Claude Sonnet 4,google_gsv_022691,0.045960873
Claude Sonnet 4,google_gsv_022693,0.06522785
Claude Sonnet 4,google_gsv_022715,0.005089879
Claude Sonnet 4,google_gsv_022717,0.05956386
Claude Sonnet 4,google_gsv_022731,0.034007713
Claude Sonnet 4,google_gsv_022761,0.06856345
Claude Sonnet 4,google_gsv_022766,0.11734304
Claude Sonnet 4,google_gsv_022773,0.053393573
Claude Sonnet 4,google_gsv_022790,0.05746086
Claude Sonnet 4,google_gsv_022792,0.22395273
Claude Sonnet 4,google_gsv_022794,0.049690634
Claude Sonnet 4,google_gsv_022805,-0.013458416
Claude Sonnet 4,google_gsv_022810,0.06260346
Claude Sonnet 4,google_gsv_022812,0.13218814
Claude Sonnet 4,google_gsv_022815,0.18738607
Claude Sonnet 4,google_gsv_022819,0.07629755
Claude Sonnet 4,google_gsv_022821,0.07859018
Claude Sonnet 4,google_gsv_022823,0.011739731
Claude Sonnet 4,google_gsv_022838,0.14388755
Claude Sonnet 4,google_gsv_022842,-0.06111771
Claude Sonnet 4,google_gsv_022849,0.011673801
Claude Sonnet 4,google_gsv_022874,0.042159975
Claude Sonnet 4,google_gsv_022882,0.041984573
Claude Sonnet 4,google_gsv_022896,0.2058348
Claude Sonnet 4,google_gsv_022900,0.022139609
Claude Sonnet 4,google_gsv_022907,0.07389399
Claude Sonnet 4,google_gsv_022908,0.05277788
Claude Sonnet 4,google_gsv_022909,0.05117049
Claude Sonnet 4,google_gsv_022910,0.011311457
Claude Sonnet 4,google_gsv_022930,-0.018276721
Claude Sonnet 4,google_gsv_022944,0.08508105
Claude Sonnet 4,google_gsv_022976,0.12568898
Claude Sonnet 4,google_gsv_022978,0.084201254
Claude Sonnet 4,google_gsv_022982,0.032091722
Claude Sonnet 4,google_gsv_023000,0.1393998
Claude Sonnet 4,google_gsv_023006,0.0645257
Claude Sonnet 4,google_gsv_023031,0.1590814
Claude Sonnet 4,google_gsv_023039,0.08119644
Claude Sonnet 4,google_gsv_023042,0.16160072
Claude Sonnet 4,google_gsv_023049,0.05002948
Claude Sonnet 4,google_gsv_023054,0.019460082
Claude Sonnet 4,google_gsv_023055,0.17557535
Claude Sonnet 4,google_gsv_023061,0.01145719
Claude Sonnet 4,google_gsv_023065,0.089104876
Claude Sonnet 4,google_gsv_023071,0.094331816
Claude Sonnet 4,google_gsv_023076,0.046130553
Claude Sonnet 4,google_gsv_023077,-0.020534426
Claude Sonnet 4,google_gsv_023081,0.072806746
Claude Sonnet 4,google_gsv_023089,0.05294522
Claude Sonnet 4,google_gsv_023105,0.01820141
Claude Sonnet 4,google_gsv_023114,0.03825389
Claude Sonnet 4,google_gsv_023123,0.10990603
Claude Sonnet 4,google_gsv_023129,0.0733909
Claude Sonnet 4,google_gsv_023138,0.031754777
Claude Sonnet 4,google_gsv_023139,0.022681296
Claude Sonnet 4,google_gsv_023156,0.04059007
Claude Sonnet 4,google_gsv_023161,0.06105046
Claude Sonnet 4,google_gsv_023166,0.0649322
Claude Sonnet 4,google_gsv_023167,0.09944407
Claude Sonnet 4,google_gsv_023168,0.029839054
Claude Sonnet 4,google_gsv_023174,0.10054782
Claude Sonnet 4,google_gsv_023177,0.04670629
Claude Sonnet 4,google_gsv_023187,0.15484919
Claude Sonnet 4,google_gsv_023200,0.07996315
Claude Sonnet 4,google_gsv_023204,0.024710268
Claude Sonnet 4,google_gsv_023215,0.14035147
Claude Sonnet 4,google_gsv_023217,0.09666384
Claude Sonnet 4,google_gsv_023234,0.097378165
Claude Sonnet 4,google_gsv_023249,0.040668115
Claude Sonnet 4,google_gsv_023267,0.033787727
Claude Sonnet 4,google_gsv_023269,0.05964817
Claude Sonnet 4,google_gsv_023274,0.12923607
Claude Sonnet 4,google_gsv_023287,0.11538368
Claude Sonnet 4,google_gsv_023288,0.1662996
Claude Sonnet 4,google_gsv_023294,0.051758222
Claude Sonnet 4,google_gsv_023295,0.016998783
Claude Sonnet 4,google_gsv_023297,0.045081243
Claude Sonnet 4,google_gsv_023299,0.1012653
Claude Sonnet 4,google_gsv_023300,0.07040695
Claude Sonnet 4,google_gsv_023313,0.071977034
Claude Sonnet 4,google_gsv_023319,0.06871887
Claude Sonnet 4,google_gsv_023322,0.16153616
Claude Sonnet 4,google_gsv_023327,0.038113326
Claude Sonnet 4,google_gsv_023358,0.14325672
Claude Sonnet 4,google_gsv_023363,0.040539503
Claude Sonnet 4,google_gsv_023368,0.1487511
Claude Sonnet 4,google_gsv_023372,0.043075487
Claude Sonnet 4,google_gsv_023375,0.075726196
Claude Sonnet 4,google_gsv_023389,0.11341596
Claude Sonnet 4,google_gsv_023407,0.08210558
Claude Sonnet 4,google_gsv_023414,0.06459159
Claude Sonnet 4,google_gsv_023428,0.062348723
Claude Sonnet 4,google_gsv_023431,0.028960869
Claude Sonnet 4,google_gsv_023443,0.06993483
Claude Sonnet 4,google_gsv_023464,0.10225037
Claude Sonnet 4,google_gsv_023481,0.09599054
Claude Sonnet 4,google_gsv_023483,0.08915608
Claude Sonnet 4,google_gsv_023484,0.07387449
Claude Sonnet 4,google_gsv_023494,0.0965411
Claude Sonnet 4,google_gsv_023501,0.07607499
Claude Sonnet 4,google_gsv_023504,0.16238488
Claude Sonnet 4,google_gsv_023509,0.08255407
Claude Sonnet 4,google_gsv_023534,0.1736989
Claude Sonnet 4,google_gsv_023543,0.12830457
Claude Sonnet 4,google_gsv_023563,0.15668717
Claude Sonnet 4,google_gsv_023603,0.1063582
Claude Sonnet 4,google_gsv_023606,0.08601925
Claude Sonnet 4,google_gsv_023615,0.22319731
Claude Sonnet 4,google_gsv_023631,0.079779506
Claude Sonnet 4,google_gsv_023637,0.09501098
Claude Sonnet 4,google_gsv_023641,0.026565686
Claude Sonnet 4,google_gsv_023645,0.21001056
Claude Sonnet 4,google_gsv_023647,0.25308004
Claude Sonnet 4,google_gsv_023660,0.0035330206
Claude Sonnet 4,google_gsv_023662,0.028471924
Claude Sonnet 4,google_gsv_023675,-0.008319683
Claude Sonnet 4,google_gsv_023677,0.098126665
Claude Sonnet 4,google_gsv_023683,0.10004763
Claude Sonnet 4,google_gsv_023686,0.14397475
Claude Sonnet 4,google_gsv_023687,0.114407316
Claude Sonnet 4,google_gsv_023694,0.102089
Claude Sonnet 4,google_gsv_023726,0.06173566
Claude Sonnet 4,google_gsv_023732,0.16559859
Claude Sonnet 4,google_gsv_023738,0.12991707
Claude Sonnet 4,google_gsv_023741,0.0078448355
Claude Sonnet 4,google_gsv_023764,0.08027453
Claude Sonnet 4,google_gsv_023765,0.068500966
Claude Sonnet 4,google_gsv_023783,-0.066531375
Claude Sonnet 4,google_gsv_023786,0.042902052
Claude Sonnet 4,google_gsv_023802,0.049467914
Claude Sonnet 4,google_gsv_023803,0.046630412
Claude Sonnet 4,google_gsv_023806,0.071169056
Claude Sonnet 4,google_gsv_023825,0.07060689
Claude Sonnet 4,google_gsv_023827,0.06076117
Claude Sonnet 4,google_gsv_023833,0.05079606
Claude Sonnet 4,google_gsv_023834,0.063555524
Claude Sonnet 4,google_gsv_023846,0.11126922
Claude Sonnet 4,google_gsv_023857,0.06690182
Claude Sonnet 4,google_gsv_023872,0.115596116
Claude Sonnet 4,google_gsv_023915,0.10015344
Claude Sonnet 4,google_gsv_023917,0.053317472
Claude Sonnet 4,google_gsv_023921,0.06590223
Claude Sonnet 4,google_gsv_023923,0.07257892
Claude Sonnet 4,google_gsv_023927,0.070487216
Claude Sonnet 4,google_gsv_023936,0.053140804
Claude Sonnet 4,google_gsv_023941,0.08926618
Claude Sonnet 4,google_gsv_023942,0.20257473
Claude Sonnet 4,google_gsv_023955,0.16109118
Claude Sonnet 4,google_gsv_023956,0.071991906
Claude Sonnet 4,google_gsv_023968,0.12066285
